#Word,polarity
poison_sumac,-0.0625
first_earl_of_orford,0.125
salaciousness,0.125
deossification,-0.125
alienator,-0.375
fully,0.125
read-only_memory_chip,0.125
mastery,0.125
some,0.1
monologist,0.125
measurability,0.125
genus_clintonia,-0.125
family_coreidae,-0.25
revenge,-0.375
lightheartedness,-0.25
commit,0.125
seriousness,0.125
scoring,0.125
mist_over,-0.25
unmechanized,0.375
porzana,-0.375
hyperstat,-0.5
immaculate_conception_of_the_virgin_mary,-0.25
battleful,0.5
stayman_winesap,0.625
sports_car,-0.125
yokel,-0.625
utnapishtim,0.25
suburbanise,-0.0625
stipulative_definition,-0.75
soreness,-0.0625
lit,0.08333333333333333
odorize,-0.375
jerry-builder,-0.75
talebearer,-0.125
feast_one's_eyes,0.5
genus_tapirus,-0.125
baby-faced,0.125
transitively,0.25
preservable,0.5
carboxylic_acid,-0.375
academically,0.125
go_away,-0.1875
methodism,0.625
thirdhand,-0.0625
midden,-0.125
eke_out,-0.21875
pumped_up,-0.375
european_bittern,0.375
humanness,0.125
ammonify,-0.125
agranulosis,-0.5
black_rhinoceros,-0.25
top-down,0.125
directivity,0.125
tastefulness,0.875
bloodily,-0.125
self-forgetful,0.25
rash,-0.21875
trapezohedron,-0.125
noncombustible,0.5
unforced,-0.0625
alleviant,-0.625
mulct,-0.08333333333333333
unconstipated,-0.5
uppityness,-0.25
fill_out,-0.041666666666666664
hit_it_up,-0.125
feeblemindedness,-0.75
abusively,0.125
jury-rigged,0.125
asafoetida,-0.25
overserious,-0.25
shortsighted,-0.4583333333333333
complacence,-0.375
hardback,-0.0625
boddhisatva,0.375
pissis,0.125
byzantine,0.0625
zonotrichia_leucophrys,-0.125
prodromic,-0.125
weather_deck,-0.375
unfaithfully,0.25
health_problem,-0.625
inevitably,0.125
technetium,-0.125
unvindictive,-0.25
petrify,-0.041666666666666664
stylostixis,-0.125
persistent,-0.125
barbarity,-0.375
cant_hook,-0.25
credence,0.1875
melt,0.07142857142857142
misaddress,-0.25
sensibilise,0.125
barbarously,0.25
kibble,0.0625
differentiated,0.1875
vilifier,0.5
guardian_spirit,0.25
goody-goody,0.625
imperceptible,-0.375
testate,0.1875
lilac-pink,-0.25
acclimate,-0.375
stratify,0.025
pediculosis_capitis,-0.375
inequity,-0.375
thielavia_basicola,-0.375
cross-fertilisation,0.3125
anarchistic,-0.125
atrioventricular_bundle,-0.25
cinder_pig,0.25
higher_up,0.125
copasetic,0.375
convenient,0.1875
whiplash_injury,-0.5
staphylococci,-0.125
stratagem,-0.25
autarkic,-0.125
mate,0.028846153846153848
undress,0.20833333333333334
encouraging,0.25
identity_crisis,-0.125
fairy-slipper,0.25
tristearin,-0.25
touchingly,0.375
usableness,0.5
vindictive,-0.1875
pestis_bubonica,-0.75
blister_rust,-0.5625
tactlessly,0.125
vagrant,-0.3125
stung,-0.625
strabismus,-0.25
oil_of_vitriol,0.125
shelter_tent,-0.375
epicene,0.20833333333333334
believably,0.125
inventive,0.375
habilimented,-0.125
hitless,-0.5
breathing_room,-0.125
eudaemonic,-0.125
ring_disease,-0.375
wind,0.03333333333333333
clear_up,0.1
exploit,0.21875
boneheaded,0.375
bamboo_palm,0.125
handwriting_expert,-0.125
contemplativeness,0.125
extemporization,-0.375
onerously,0.25
affective,0.25
good_old_boy,0.125
omnipotent,0.125
droll,0.75
grasping,-0.16666666666666666
depressing,-0.5
diaz,0.375
admiringly,0.75
messianic,0.125
overwhelmingly,-0.375
gowned,-0.5
adaptative,0.25
lumbering,-0.0625
order_myxobacterales,0.125
widal's_test,0.125
oligocene,0.125
lowset,-0.5
tined,-0.25
riveting,0.5
incertain,0.125
proportion,0.017857142857142856
homotherm,-0.125
caustically,0.25
radiantly,0.25
agape,0.21875
lifeguard,-0.125
groveling,0.75
voiceless,-0.25
contaminated,-0.0625
adventurous,0.375
polish,0.09375
accentuation,0.0625
interrogation,-0.0625
thirst,0.125
isomorphic,0.125
hasty,-0.125
assuredness,-0.25
anatoxin,-0.75
dangle,0.125
brahman,0.09375
lifelessly,0.041666666666666664
spinal_anaesthesia,-0.375
reconciled,0.375
mystically,0.125
rachitic,-0.25
pretentious,-0.08333333333333333
lemonade,-0.125
go_out,-0.10416666666666667
neggram,-0.125
ecological,-0.1875
pivotal,0.5
realistically,0.125
dighted,-0.125
walton,-0.041666666666666664
chondrodystrophy,-0.5
actively,0.5
hemostatic,-0.25
diabolic,-0.6875
such,-0.0625
aleatory,0.125
joseph_deems_taylor,0.125
pizzazz,0.375
connotative,0.375
snootily,0.25
lepidophobia,-0.125
disruptively,0.125
skittishness,0.25
average_out,-0.5
player,0.05
self-depreciation,-0.125
foetid_bugbane,-0.125
wassermann,0.1875
get_stuck,-0.75
imperfection,-0.125
arcane,0.375
blue,-0.1484375
decidedly,0.25
call_in,-0.05357142857142857
complementary,-0.20833333333333334
asternal,-0.625
explosively,0.0625
perchloride,0.5
grand_mal,-0.0625
expense,-0.0625
acheronian,-0.125
macular_degeneration,0.125
black_sheep,-0.25
uncomprehending,-0.25
deflection,-0.175
high-risk,-0.75
thruway,0.375
vicissitude,0.375
gleefully,0.25
navy,-0.041666666666666664
steam,0.017857142857142856
sentimentally,0.25
polarise,0.041666666666666664
sanctum_sanctorum,-0.0625
sadly,-0.5833333333333334
aliquant_part,-0.625
buxus,-0.125
sporty,0.2916666666666667
unstableness,0.125
trepid,-0.125
figure_loom,0.125
cummerbund,-0.25
stomatitis,-0.375
antisocial_personality_disorder,0.375
narcotised,0.125
crippled,-0.5
ungratified,-0.875
demonstrate,0.125
rhetorical_question,-0.25
beldam,-0.25
genus_chloranthus,-0.125
micawber,-0.125
beery,-0.25
unusual,-0.041666666666666664
black_buffalo,-0.125
blackberry_bush,-0.125
overblown,-0.375
separable,0.5
insubstantial,-0.125
nonverbal_intelligence,-0.375
victimise,-0.25
snuggling,-0.25
appellative,0.16666666666666666
cold,-0.265625
cuspidated,0.125
abhorrent,-0.75
bastioned,0.125
grease,-0.08333333333333333
lousiness,-0.375
discordance,-0.1875
stick-on,-0.5
ovulation_method_of_family_planning,-0.125
mitigate,-0.25
prosaic,-0.16666666666666666
neck-deep,0.125
laxative,-0.4375
inflamed,-0.3333333333333333
prejudgment,0.125
meiosis,-0.1875
creative,0.1875
jungle,-0.08333333333333333
jawless_fish,-0.5
box_spring,-0.125
eff,0.25
crackle,-0.020833333333333332
alary,-0.125
brattish,-0.125
parody,-0.03125
taconite,-0.375
solidly,0.125
wake,0.06944444444444445
mediaeval,-0.0625
tactless,0.125
miracle,0.125
paraprofessional,-0.5
pharisaical,0.625
spongelike,0.0625
ignitable,0.625
bullying,-0.1875
stinking,-0.75
vulcanizer,-0.125
egotistically,0.25
panhandle,-0.041666666666666664
guillain-barre_syndrome,-0.5
material,0.045454545454545456
raisable,0.625
extramarital,-0.375
endurance,0.0625
footwork,0.375
outlined,0.625
allegorically,0.25
nephrotoxic,-0.5
animosity,-0.125
flat-bellied,-0.125
complexion,-0.020833333333333332
liszt,0.125
unsuitability,0.25
refute,-0.4375
undignified,-0.25
shirtfront,0.0625
splenomegaly,-0.375
tenderness,0.225
natural_process,-0.125
arty-crafty,0.25
underpart,-0.125
strikeout,-0.25
lucidly,0.25
swaggerer,0.125
honorable,0.65625
cauliflower_ear,-0.625
figure,-0.006944444444444444
clinical_depression,-0.125
google,-0.0625
modus_vivendi,-0.25
lutzen,-0.125
lohan,0.375
class_hirudinea,0.125
bloodguilt,-0.125
laxness,-0.375
prone,-0.1875
bowery,-0.1875
lasix,-0.125
sniffly,-0.625
allayer,0.125
fall_from_grace,0.375
vaisnavism,-0.0625
carpet_slipper,-0.375
red_silk_cotton,-0.25
unbeatable,-0.375
opprobrious,-0.625
seal_limbs,-0.125
lagophthalmos,0.5
stuffed,-0.1875
superstition,0.5
classic_hemochromatosis,-0.125
pox,-0.25
absentmindedly,0.5
spleen,-0.25
unalert,-0.25
upstage,0.03571428571428571
arguable,0.3125
obadiah,-0.125
mixable,0.375
tillable,0.625
mumble,-0.3333333333333333
stand-alone,0.375
compact,0.0375
unweave,0.25
obstinance,-0.3125
intellect,0.20833333333333334
polio,-0.625
deathwatch,-0.25
ardour,0.125
incredibly,-0.125
unmentionable,-0.1875
laciniate,0.125
acclaim,0.3333333333333333
cholera_morbus,-0.875
slacken,0.03125
contrived,0.1875
give_a_hang,-0.25
mine_run,-0.25
unchallenged,-0.375
succulency,-0.125
take_the_bull_by_the_horns,-0.25
unascribable,-0.125
relinquish,-0.15625
work_bench,0.125
low-cut,-0.125
behmen,0.375
ozonium,-0.25
mepacrine,-0.125
moral_force,0.5
talkatively,0.25
bedimmed,0.25
clench,0.03125
deliver_the_goods,0.125
unrequested,-0.5
broken_home,-0.125
tonic,0.027777777777777776
bitter_salts,-0.125
extraneous,-0.3125
basidiosporous,-0.25
refrigerating,-0.25
devotedly,0.125
diminished,-0.15625
jakob_hermandszoon,0.125
small-scale,-0.0625
signal,0.020833333333333332
companionableness,0.5
enkephalin,-0.125
mumps,-0.375
climb,0.041666666666666664
unreadably,0.25
vest,0.125
calcareous,0.25
roman_wormwood,-0.0625
vigorous,0.5
masochism,-0.25
bountifulness,-0.125
draw_a_blank,-0.75
offence,-0.075
overboil,-0.125
collaborative,0.125
approbate,0.0625
in_question,-0.125
preservation,-0.28125
reform,0.1388888888888889
unpleasing,0.25
rough-cut,-0.125
serrated,0.125
eucaryote,0.375
oversized,-0.375
take_a_look,-0.125
arduous,-0.5
presence_of_mind,0.125
trundle_bed,-0.375
sheetlike,-0.125
brotherhood,-0.09375
heartache,-0.625
jazz_around,0.125
disadvantageous,0.5
inquisition,-0.3125
divertingly,0.75
realised,0.125
think_the_world_of,0.875
canoodle,-0.25
dismaying,-0.5
slackly,0.25
birth_pangs,-0.5
desensitisation_technique,0.125
weakened,-0.175
risk_taker,-0.5
anapaest,-0.125
bituminize,-0.25
one_hundred_forty-five,-0.125
porcelain,0.125
indefeasible,-0.75
dainty,0.175
unambitious,0.5
opportunist,0.0625
hoity-toity,0.5
slighting,-0.625
petitio_principii,0.125
gruntle,0.875
trillion,-0.025
quarter-century,0.125
volvocaceae,0.5
reversion,-0.041666666666666664
baldly,0.25
neurasthenic,-0.4375
tree_surgeon,-0.25
play_a_trick_on,-0.625
extrauterine_pregnancy,-0.125
aggrieve,-0.1875
tediously,0.25
sinbad,-0.125
pertinaciously,0.25
fecklessly,0.1875
thought-provoking,0.125
wear_away,-0.20833333333333334
jaunty,0.25
get_it_on,0.25
cocozelle,-0.0625
iron_trap,0.125
silicone_rubber,0.125
hemophile,-0.5
craved,0.5
brain_fever,-0.5
krishna,0.125
carbonara,-0.375
alar,-0.041666666666666664
unlettered,-0.25
septicemic,0.125
rodlike,-0.125
untethered,-0.75
power_broker,0.125
order_trogoniformes,-0.125
accumulative,0.1875
disbelievingly,0.25
mourner,-0.125
garish,-0.5
owlishly,0.25
destructiveness,-0.625
rubble,-0.375
unmerciful,0.25
blackball,-0.20833333333333334
datura_stramonium,-0.125
jeeringly,0.125
tool_steel,0.125
unlawful,-0.65
vampirism,0.125
easy,0.10833333333333334
cyproheptadine,-0.125
spondylarthritis,-0.625
in_fact,0.25
free_fall,-0.0625
hepatocellular_carcinoma,-0.25
vitamin_d,-0.125
vena_centralis_glandulae_suprarenalis,-0.125
rheumatic_aortitis,-0.375
milk_sickness,-0.0625
phantasy,-0.16666666666666666
proterozoic_aeon,0.25
disquiet,-0.3333333333333333
amicably,0.25
megalomania,-0.5
resole,0.125
take_up_arms,-0.25
sottishness,-0.0625
venae_interlobulares_hepatis,-0.375
canty,0.375
dianthus_supurbus,0.25
destroy,-0.15625
bacon,0.041666666666666664
genus_ceratophyllum,0.125
protistan,0.25
free_lance,-0.25
netlike,0.125
bunion,-0.25
sending,-0.125
soured_cream,-0.25
frumpily,0.25
plaintive,-0.75
rating,0.0625
necking,-0.125
peach_blight,0.25
fact,0.09375
colored,-0.1
gloveless,0.375
unbosom,-0.25
tarantism,-0.5
unequalised,-0.625
sapient,0.625
achromasia,-0.625
vacate,-0.08333333333333333
disputable,0.25
introduction,0.03571428571428571
achromatous,-0.375
statecraft,0.125
abnormalcy,0.25
roving,0.1875
deliberate,0.03125
understated,0.75
staggering,0.5
intractably,0.25
unqualified,-0.1875
appanage,0.0625
sunbeam,-0.25
wily,0.5
womanize,0.375
slip_away,0.0625
sorcerous,-0.25
tarradiddle,-0.1875
perverse,-0.5
trouble_oneself,-0.375
stargazer,0.08333333333333333
short-range,-0.0625
uxoriously,0.375
fucoid,-0.0625
alertly,0.25
larger,0.125
objection,-0.0625
high_life,-0.25
ceremoniously,0.25
anticonvulsant_drug,0.125
allocation,0.041666666666666664
phalaropus,0.125
nonreligious_person,-0.125
bronchiolitis,-0.625
unaccepted,-0.875
leastways,-0.375
endogamic,0.125
damply,0.125
ballota_nigra,-0.125
rotted,-0.25
ill-affected,-0.625
brimfull,-0.25
righteous,0.8125
scantiness,-0.375
wasteful,-0.20833333333333334
hereditary_cerebellar_ataxia,-0.625
unlobed,0.125
rain_down,-0.125
mummery,-0.5
magpie,-0.125
captopril,-0.125
prove,0.09722222222222222
tropics,-0.125
flavourful,-0.5
right_along,0.25
lasik,-0.25
whisper,-0.25
magniloquently,0.25
ore_dressing,0.25
persimmon,0.0625
robustly,0.25
indirection,-0.0625
ready-made,-0.125
mobility,0.375
blarney,0.0625
ignorant,-0.25
unshapen,-0.125
undogmatical,-0.375
heartstrings,0.125
unreverberant,-0.25
provocation,0.125
anfractuous,-0.25
introuvable,-0.375
bronte_sisters,-0.375
shahadah,0.5
sociably,0.1875
lunkhead,-0.375
soft_diet,-0.25
revealing,0.20833333333333334
natural_resource,0.375
behaviorism,0.5
indigenously,0.375
pretend,-0.09375
confront,-0.25
improvisation,-0.16666666666666666
unerring,-0.75
rustiness,-0.125
induced,-0.625
towhead,-0.125
high_priest,0.0625
morphologically,0.25
stimulation,0.125
genus_turdus,-0.125
narrow-minded,0.3333333333333333
add_up,0.09375
sally_forth,-0.125
poke,0.025
matter,-0.07142857142857142
unsigned,-0.125
luridness,-0.25
grimm,-0.125
mount_whitney,0.375
mushy,0.0625
decoy,-0.041666666666666664
equably,0.25
pubescent,-0.25
double_bed,0.125
labyrinthine,0.1875
gamut,0.0625
colpitis,-0.5
lobelia_family,-0.125
effeminate,0.125
unannealed,-0.375
nonassertive,-0.125
mineral_extraction,0.25
brow_ptosis,-0.125
tripe,0.0625
close-minded,-0.625
typically,0.125
high_time,0.125
hurriedly,0.125
polygonatum,-0.125
disprove,-0.5
jury_mast,-0.125
indirect_expression,-0.25
exposure,-0.075
marsh_cress,-0.125
philosophers'_stone,0.5
sicken,-0.1875
santalum_album,0.125
insouciance,-0.25
field_marshal,0.375
unconcernedly,0.125
anastomose,-0.1875
erectile,0.1875
subserve,0.5
preconception,-0.4375
suspend,-0.125
philanthropically,0.25
ticking_bomb,-0.25
unthinking,-0.1875
transmissible,0.16666666666666666
diverge,-0.09375
ganoidei,0.125
viability,0.375
quality,0.35714285714285715
trichloracetic_acid,-0.125
semicomatose,-0.125
nonkosher,-0.75
lopsidedly,0.125
cozily,0.25
collate,0.1875
lemonlike,-0.25
jawbreaker,-0.0625
family_sciaridae,-0.5
to-do,-0.625
youthfully,0.125
puff,0.007352941176470588
unceremonious,-0.3125
apple-sized,0.125
regimentation,-0.125
shortness,0.041666666666666664
quit,-0.05
triple_cream,0.125
chlorous_acid,-0.25
push_away,-0.125
loverly,0.5
overdressed,-0.125
unisex,-0.625
archness,-0.75
temperamental,-0.25
cooler,-0.041666666666666664
freehand,-0.5
thiothixene,-0.25
crenate,0.25
pharisaic,0.625
russet_scab,-0.125
raver,-0.0625
just_right,0.25
boffo,0.375
pantheism,0.125
phony,-0.375
self-satisfied,-0.1875
blepharitis,-0.875
breakage,-0.16666666666666666
zeomorphi,0.125
waffle,-0.0625
push_around,0.125
unwise,-0.3125
significantly,0.16666666666666666
steamroll,0.0625
venation,0.0625
paralytical,-0.125
colour_vision_deficiency,-0.625
ebola,-0.125
grip,0.0625
not_intrusive,-0.625
feudal_lordship,-0.125
inducer,0.25
harness,0.020833333333333332
slick,0.1125
discernable,0.75
reedy,0.125
international,-0.20833333333333334
demean,-0.25
equisetales,-0.125
amentaceous,0.25
inarticulately,0.125
nonpareil,0.28125
festering,-0.125
hornet's_nest,0.0625
lurid,-0.09375
depth,0.020833333333333332
incognizable,-0.5
senior_chief_petty_officer,0.25
pulp,-0.07142857142857142
anaclitic_depression,-0.375
cryoanesthesia,-0.75
incorrigible,-0.5
clubable,0.375
immunosuppressed,0.5
organization,0.03571428571428571
epidemic_cholera,-0.125
leave_no_stone_unturned,0.25
mental_disturbance,-0.25
inappositeness,0.75
injudiciousness,0.5
pinot_chardonnay,-0.125
cadge,0.25
abstentious,-0.625
ultimate,-0.041666666666666664
nonretractable,-0.75
chrysomelidae,0.125
all-fired,-0.125
humid,0.25
conjugally,0.25
prehensor,0.375
obstinacy,-0.3125
euphonic,0.375
chiseled,0.5
candor,0.25
peritonitis,-0.625
inextirpable,-0.375
arable,0.625
garishness,-0.125
worcestershire,-0.25
light_reflex,-0.25
gummed,-0.25
self-doubt,0.5
carnassial_tooth,0.25
family_atropidae,-0.375
inspirational,0.625
embarrassingly,-0.375
niggling,-0.125
stockinged,-0.5
inamorato,0.25
philatelically,0.25
muroidea,0.125
missing,-0.5625
pseudaletia,-0.375
franz_liszt,0.125
not_bad,0.875
talipes,0.125
orotund,-0.0625
stand_in,-0.25
dematerialise,-0.25
choleric,-0.16666666666666666
lethargically,0.375
simmer_down,-0.125
ardently,0.25
go_up,0.07142857142857142
snotty-nosed,-0.25
snit,-0.25
grandness,0.21875
sulfurous,-0.25
unpatriotically,0.25
unfaithfulness,0.125
ureteritis,-0.75
confidence,0.15
secular,-0.25
bronx_cheer,-0.125
amebiasis,-0.625
smooth-skinned,0.25
glint,0.03125
determine,-0.015625
heartleaf_manzanita,0.125
biradially,0.5
chilblains,-0.125
liver_disease,0.125
ne'er,-0.625
misrepresented,0.125
armerican_cheddar,-0.125
tie_up,0.05
lubrication,0.0625
squalidness,-0.75
vegetative_cell,-0.25
run_off,0.07142857142857142
enquiringly,0.125
owe,0.041666666666666664
tumescent,-0.625
unburied,-0.25
sport_car,-0.125
document,0.020833333333333332
sanity,0.375
four-letter_anglo-saxon_word,-0.125
yellow-blindness,0.125
macroglossia,-0.375
intelligibility,0.25
ipso_facto,0.25
rotatable,0.625
reactivity,0.0625
genus_sciurus,-0.125
down's_syndrome,-0.375
butler,0.041666666666666664
draped,-0.125
elinor_morton_hoyt_wylie,0.375
unadaptability,-0.25
bullocky,0.25
time-consuming,0.125
birch,0.025
protect,-0.375
outgo,-0.0625
lowerclassman,-0.5
theosophism,0.125
hypercholesteremia,-0.125
panic,-0.1875
fervor,0.125
shortcut,0.25
turned,-0.125
rock-bottom,-0.25
flagellate_protozoan,0.125
in_and_of_itself,0.625
unite,-0.020833333333333332
cardiopathy,0.25
genus_cordaites,0.125
hen-peck,-0.25
chafe,-0.234375
definitive,0.20833333333333334
nontransferable,-0.375
myocardial_inflammation,-0.25
thriftily,0.375
larium,-0.5
dysphagia,-0.625
trickery,-0.125
mitral_stenosis,-0.25
cacodemon,-0.11200000000000004
odynophagia,-0.625
prudence,-0.1875
undependableness,-0.375
positionable,0.5
boehmenism,0.125
look_after,0.5
crapulent,-0.5
chromaticity,0.125
way-out,-0.5
bosky,-0.125
millenary,0.05
terror-stricken,-0.5
yellow-marked,-0.125
espresso,-0.125
acuminate,0.125
obliquity,-0.3125
scouring_rush,-0.125
kindhearted,0.625
sprightly,0.375
parsimony,0.125
intemperateness,0.25
